doc_id,text,created,team
1243689553526837200,"OTD in #SportsHistory:  March 27, 1998: The largest #NBA crowd (62,046) in league history witnesses the #Chicago… https://t.co/jlvov4vAMM",2020-03-28T00:01:10Z,Atlanta Hawks
1243689223816913e3,@THEjoevols @Kyle_Tasman @celticsblog Are you talking Atlanta Hawks?,2020-03-27T23:59:52Z,Atlanta Hawks
1243687757232443400,"RT @wsbradio: JUST IN: The number of confirmed coronavirus cases in Georgia is now 2,130, with 586 hospitalizations &amp; 65 deaths. Here's mor…",2020-03-27T23:54:02Z,Atlanta Hawks
1243687561089945600,Whew 🤧 To see my MJ live against the Atlanta Hawks was life!!!! I've shared that story b4. My little sister &amp; I had… https://t.co/mw3ZeL26gY,2020-03-27T23:53:15Z,Atlanta Hawks
1243686059218808800,2020 NBA Champs -&gt; Atlanta Hawks 2020 MLB Champs -&gt; Detroit Tigers 2020 NHL Champs -&gt; Calgary Flames 2020 MLS Champ… https://t.co/X7L4dv3a4M,2020-03-27T23:47:17Z,Atlanta Hawks
1243685896198721500,@hornets Terry Rozier vs the Atlanta Hawks,2020-03-27T23:46:38Z,Atlanta Hawks
1243685169531424800,RT @SteveKoonin: I am very proud to be a part of the Atlanta Hawks family.,2020-03-27T23:43:45Z,Atlanta Hawks
1243684515123527700,RT @LockedOnHawks: Spend part of your Friday night with us and a new episode featuring @bladner_ of @SInow   #TrueToAtlanta   @Spotify: htt…,2020-03-27T23:41:09Z,Atlanta Hawks
1243684475709444e3,Spend part of your Friday night with us and a new episode featuring @bladner_ of @SInow   #TrueToAtlanta   @Spotify… https://t.co/tfhh7OD32k,2020-03-27T23:41:00Z,Atlanta Hawks
1243684036398198800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T23:39:15Z,Atlanta Hawks
1243683725793210400,@Celtics_PRam @Sailboatstudios 88 Hawks were deep and talented. Celtics game 6 win in that series in Atlanta was ep… https://t.co/Fi53cpqkRg,2020-03-27T23:38:01Z,Atlanta Hawks
1243683339837587500,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T23:36:29Z,Atlanta Hawks
1243683194219700200,"RT @ATLSownsports: https://t.co/H02seULaBo  We break down the Gurley move, compare him to Devonta and count off our favorite Atlanta sports…",2020-03-27T23:35:54Z,Atlanta Hawks
1243681890818801700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T23:30:43Z,Atlanta Hawks
1243681635821813800,"RT @wsbradio: JUST IN: The number of confirmed coronavirus cases in Georgia is now 2,130, with 586 hospitalizations &amp; 65 deaths. Here's mor…",2020-03-27T23:29:43Z,Atlanta Hawks
1243681518654042e3,"JUST IN: The number of confirmed coronavirus cases in Georgia is now 2,130, with 586 hospitalizations &amp; 65 deaths.… https://t.co/YZeBIRK12w",2020-03-27T23:29:15Z,Atlanta Hawks
1243680615532081200,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T23:25:39Z,Atlanta Hawks
1243678271931367400,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T23:16:21Z,Atlanta Hawks
1243677576154972200,"RT @ATLSownsports: https://t.co/H02seULaBo  We break down the Gurley move, compare him to Devonta and count off our favorite Atlanta sports…",2020-03-27T23:13:35Z,Atlanta Hawks
1243677408970055700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T23:12:55Z,Atlanta Hawks
1243677261989056500,"https://t.co/H02seULaBo  We break down the Gurley move, compare him to Devonta and count off our favorite Atlanta s… https://t.co/NjLqDfJ3f1",2020-03-27T23:12:20Z,Atlanta Hawks
1243676101043519500,I think fast Eddie Johnson was the biggest disappointment in Atlanta Hawks history  Anybody care to challenge that statement,2020-03-27T23:07:43Z,Atlanta Hawks
1243675990536196e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T23:07:17Z,Atlanta Hawks
1243675253659897900,RT @929TheGame: Anthony Edwards to @DukesandBell929 on why the Hawks should draft him: “I would tell them that I’ve got Trae Young in the b…,2020-03-27T23:04:21Z,Atlanta Hawks
1243669919444631600,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T22:43:09Z,Atlanta Hawks
1243669875303895e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T22:42:59Z,Atlanta Hawks
1243669864356741e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T22:42:56Z,Atlanta Hawks
1243669104428486700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T22:39:55Z,Atlanta Hawks
1243668793706020900,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T22:38:41Z,Atlanta Hawks
1243667749886398500,"RT @mdjonline: The Atlanta Hawks and State Farm are funding support for a new project to provide 4,000 meals each week to approximately 1,0…",2020-03-27T22:34:32Z,Atlanta Hawks
1243667603207454700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T22:33:57Z,Atlanta Hawks
1243666909805109200,Alex Len came out publically to criticize the Hawks front office. It's hard to make sense of anything Atlanta has d… https://t.co/HjMM2FBDcK,2020-03-27T22:31:12Z,Atlanta Hawks
1243664458704191500,RT @SteveKoonin: I am very proud to be a part of the Atlanta Hawks family.,2020-03-27T22:21:27Z,Atlanta Hawks
1243664410259923e3,The Atlanta Hawks have a shooting problem https://t.co/bVjF86xntX,2020-03-27T22:21:16Z,Atlanta Hawks
1243663102106894300,The Cleveland Cavaliers are sending Tristan Thompson and their 2020 2nd round pick to the Atlanta Hawks in exchange… https://t.co/D5urfy5S0P,2020-03-27T22:16:04Z,Atlanta Hawks
1243662673994186800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T22:14:22Z,Atlanta Hawks
1243662523804668e3,"The Atlanta Hawks are sending Nick Young, Brook Lopez and a 2nd round pick (2020 via Boston) to the Orlando Magic i… https://t.co/Y6Ka6Yk4Nb",2020-03-27T22:13:46Z,Atlanta Hawks
1243661460921880600,The Atlanta Hawks are trading their 2020 2nd round pick (via Bucks) to the Cleveland Cavaliers in exchange for two… https://t.co/OkcCRPi7gu,2020-03-27T22:09:33Z,Atlanta Hawks
1243660269244612600,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T22:04:48Z,Atlanta Hawks
1243659060727156700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T22:00:00Z,Atlanta Hawks
1243658995790798800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T21:59:45Z,Atlanta Hawks
1243657443168735200,retweet this image to make an atlanta hawks fan die instantly https://t.co/TfK33b8pDK,2020-03-27T21:53:35Z,Atlanta Hawks
1243657256283058200,RT @929TheGame: Anthony Edwards to @DukesandBell929 on why the Hawks should draft him: “I would tell them that I’ve got Trae Young in the b…,2020-03-27T21:52:50Z,Atlanta Hawks
1243656487962062800,Anthony Edwards to @DukesandBell929 on why the Hawks should draft him: “I would tell them that I’ve got Trae Young… https://t.co/0iqZt0E5xU,2020-03-27T21:49:47Z,Atlanta Hawks
1243655638389084200,RT @NotZBo: I'm gonna go on and say this now. Atlanta has shown time and time again that they can't support the Hawks. They need to relocat…,2020-03-27T21:46:24Z,Atlanta Hawks
1243654700043579400,I'm gonna go on and say this now. Atlanta has shown time and time again that they can't support the Hawks. They need to relocate to Seattle.,2020-03-27T21:42:41Z,Atlanta Hawks
1243654646373077e3,Check out 1996-97 Stadium Club Rookie Atlanta Hawks Priest Lauderdale #R24 Basketball Card  https://t.co/C9SRc6LFZo via @eBay,2020-03-27T21:42:28Z,Atlanta Hawks
124365462738978e4,1996-97 Stadium Club Rookie Atlanta Hawks Priest Lauderdale #R24 Basketball Card #AtlantaHawks https://t.co/hM26qY4rfm,2020-03-27T21:42:23Z,Atlanta Hawks
1243654552911589400,1996-97 Stadium Club Rookie Atlanta Hawks Priest Lauderdale #R24 Basketball Card #AtlantaHawks https://t.co/SwmIKJHwOQ,2020-03-27T21:42:06Z,Atlanta Hawks
1243654504119222300,1996-97 Stadium Club Rookie Atlanta Hawks Priest Lauderdale #R24 Basketball Card #AtlantaHawks https://t.co/0Szy7r3hPn,2020-03-27T21:41:54Z,Atlanta Hawks
1243654302197002200,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T21:41:06Z,Atlanta Hawks
1243653940908089300,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T21:39:40Z,Atlanta Hawks
1243651936068481e3,RT @ATLDiningNews: The Atlanta Hawks are partnering with local restaurants to feed Emory healthcare workers - a feelgood story for Friday a…,2020-03-27T21:31:42Z,Atlanta Hawks
1243650063676530700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T21:24:15Z,Atlanta Hawks
1243649930155241500,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T21:23:43Z,Atlanta Hawks
1243649510536097800,"@FultzWLRD Paul George, Prime Howard, Prime Arenas, All Star Atlanta Hawks staring lineup, pierce, KG, and the Pistons.",2020-03-27T21:22:03Z,Atlanta Hawks
1243649262937923600,16. April 13th-15th 1988 MJ performed at Atlanta's Omni Coliseum. Home of the Atlanta Hawks from 1972-1997. https://t.co/nn2FVdQ1kn,2020-03-27T21:21:04Z,Atlanta Hawks
1243648392926036e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T21:17:37Z,Atlanta Hawks
1243647928452952e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T21:15:46Z,Atlanta Hawks
1243647102502264800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T21:12:29Z,Atlanta Hawks
1243646164160872400,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T21:08:46Z,Atlanta Hawks
1243645898799923200,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T21:07:42Z,Atlanta Hawks
1243645573112172500,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T21:06:25Z,Atlanta Hawks
1243643944476520400,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:59:56Z,Atlanta Hawks
1243642943958900700,Proud to be a part of the Emory Healthcare and Atlanta Hawks family.  What a team!  #TrueToAtlanta #atlhawks… https://t.co/W0gSWWiBWG,2020-03-27T20:55:58Z,Atlanta Hawks
1243642548570161200,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:54:23Z,Atlanta Hawks
1243642480165130200,RT @danfavale: icymi: @fromal09 and i are ranking the top 10 players of the decade for *every* nba team over @HardwoodKnocks  first up: the…,2020-03-27T20:54:07Z,Atlanta Hawks
1243642438796927e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:53:57Z,Atlanta Hawks
1243642323755507700,RT @SteveKoonin: I am very proud to be a part of the Atlanta Hawks family.,2020-03-27T20:53:30Z,Atlanta Hawks
1243642166058066e3,RT @danfavale: icymi: @fromal09 and i are ranking the top 10 players of the decade for *every* nba team over @HardwoodKnocks  first up: the…,2020-03-27T20:52:52Z,Atlanta Hawks
1243642142934937600,RT @danfavale: icymi: @fromal09 and i are ranking the top 10 players of the decade for *every* nba team over @HardwoodKnocks  first up: the…,2020-03-27T20:52:47Z,Atlanta Hawks
1243642059023626200,icymi: @fromal09 and i are ranking the top 10 players of the decade for *every* nba team over @HardwoodKnocks  firs… https://t.co/VsivtMbBXH,2020-03-27T20:52:27Z,Atlanta Hawks
1243640983981625300,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:48:10Z,Atlanta Hawks
1243640780390051800,"RT @mdjonline: The Atlanta Hawks and State Farm are funding support for a new project to provide 4,000 meals each week to approximately 1,0…",2020-03-27T20:47:22Z,Atlanta Hawks
12436400077993e5,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:44:18Z,Atlanta Hawks
1243639581452492800,"RT @mdjonline: The Atlanta Hawks and State Farm are funding support for a new project to provide 4,000 meals each week to approximately 1,0…",2020-03-27T20:42:36Z,Atlanta Hawks
1243639486824603600,"New tumblr post: """"#NBA2K20 Atlanta Hawks vs Miami Heat MyLeague PS4 GAMES by..."""" https://t.co/YSnyDMCYrW ifttt, youtube",2020-03-27T20:42:14Z,Atlanta Hawks
1243639352430923800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:41:41Z,Atlanta Hawks
1243639186890031e3,"The Atlanta Hawks and State Farm are funding support for a new project to provide 4,000 meals each week to approxim… https://t.co/CoyPiWXpqo",2020-03-27T20:41:02Z,Atlanta Hawks
1243639184453259300,"The Atlanta Hawks and State Farm are funding support for a new project to provide 4,000 meals each week to approxim… https://t.co/AyU4N7JoKI",2020-03-27T20:41:01Z,Atlanta Hawks
1243638877203697700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:39:48Z,Atlanta Hawks
1243638237555568600,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:37:16Z,Atlanta Hawks
1243637638172758e3,"RT @sarah_k_spence: The Hawks + State Farm are funding 4,000 weekly meals (prepared by two Atlanta restaurants that are now able to re-open…",2020-03-27T20:34:53Z,Atlanta Hawks
1243637559441404e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:34:34Z,Atlanta Hawks
1243636828504277e3,RT @ATLDiningNews: The Atlanta Hawks are partnering with local restaurants to feed Emory healthcare workers - a feelgood story for Friday a…,2020-03-27T20:31:40Z,Atlanta Hawks
1243636766080458800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:31:25Z,Atlanta Hawks
1243636638284210200,RT @ATLDiningNews: The Atlanta Hawks are partnering with local restaurants to feed Emory healthcare workers - a feelgood story for Friday a…,2020-03-27T20:30:54Z,Atlanta Hawks
1243636609913958400,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:30:48Z,Atlanta Hawks
1243636509791617e3,RT @SteveKoonin: I am very proud to be a part of the Atlanta Hawks family. https://t.co/inPIawLzwu,2020-03-27T20:30:24Z,Atlanta Hawks
1243636436617871400,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:30:06Z,Atlanta Hawks
1243636406242758700,RT @ATLDiningNews: The Atlanta Hawks are partnering with local restaurants to feed Emory healthcare workers - a feelgood story for Friday a…,2020-03-27T20:29:59Z,Atlanta Hawks
1243636259358224400,The Atlanta Hawks are partnering with local restaurants to feed Emory healthcare workers - a feelgood story for Fri… https://t.co/TAf6XisrXi,2020-03-27T20:29:24Z,Atlanta Hawks
1243635908555026400,"RT @sarah_k_spence: The Hawks + State Farm are funding 4,000 weekly meals (prepared by two Atlanta restaurants that are now able to re-open…",2020-03-27T20:28:00Z,Atlanta Hawks
1243635875810087e3,"RT @sarah_k_spence: The Hawks + State Farm are funding 4,000 weekly meals (prepared by two Atlanta restaurants that are now able to re-open…",2020-03-27T20:27:53Z,Atlanta Hawks
1243635602043658200,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:26:47Z,Atlanta Hawks
12436352359354e5,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:25:20Z,Atlanta Hawks
1243635083266994200,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:24:44Z,Atlanta Hawks
1243634847882662e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:23:48Z,Atlanta Hawks
1243634768824205300,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:23:29Z,Atlanta Hawks
1243634614150803500,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:22:52Z,Atlanta Hawks
1243634381396349e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:21:56Z,Atlanta Hawks
1243634264803094500,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:21:28Z,Atlanta Hawks
1243634105331462100,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:20:50Z,Atlanta Hawks
1243633776196038700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:19:32Z,Atlanta Hawks
1243633765429194800,RT @SteveKoonin: I am very proud to be a part of the Atlanta Hawks family.,2020-03-27T20:19:29Z,Atlanta Hawks
1243633611116601300,RT @SteveKoonin: I am very proud to be a part of the Atlanta Hawks family. https://t.co/inPIawLzwu,2020-03-27T20:18:53Z,Atlanta Hawks
1243633273332523e3,"RT @sarah_k_spence: The Hawks + State Farm are funding 4,000 weekly meals (prepared by two Atlanta restaurants that are now able to re-open…",2020-03-27T20:17:32Z,Atlanta Hawks
1243632451831959600,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:14:16Z,Atlanta Hawks
1243632061149315e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:12:43Z,Atlanta Hawks
1243631457609760800,@SeahawkMaven @NickLee51 Seahawks had a couple of crazy losses too: 2012 playoffs v. Atlanta: 20 point comeback blo… https://t.co/VGITfRdolR,2020-03-27T20:10:19Z,Atlanta Hawks
1243631415486492700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:10:09Z,Atlanta Hawks
1243631340626628600,"RT @sarah_k_spence: The Hawks + State Farm are funding 4,000 weekly meals (prepared by two Atlanta restaurants that are now able to re-open…",2020-03-27T20:09:51Z,Atlanta Hawks
1243631120803037200,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:08:59Z,Atlanta Hawks
1243631031137247200,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:08:38Z,Atlanta Hawks
1243630112140124200,"RT @sarah_k_spence: The Hawks + State Farm are funding 4,000 weekly meals (prepared by two Atlanta restaurants that are now able to re-open…",2020-03-27T20:04:58Z,Atlanta Hawks
1243630101906022400,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:04:56Z,Atlanta Hawks
1243629505836716e3,"RT @sarah_k_spence: The Hawks + State Farm are funding 4,000 weekly meals (prepared by two Atlanta restaurants that are now able to re-open…",2020-03-27T20:02:34Z,Atlanta Hawks
1243629095319199700,"RT @sarah_k_spence: The Hawks + State Farm are funding 4,000 weekly meals (prepared by two Atlanta restaurants that are now able to re-open…",2020-03-27T20:00:56Z,Atlanta Hawks
1243628974728773600,"RT @sarah_k_spence: The Hawks + State Farm are funding 4,000 weekly meals (prepared by two Atlanta restaurants that are now able to re-open…",2020-03-27T20:00:27Z,Atlanta Hawks
1243628968584056800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T20:00:26Z,Atlanta Hawks
1243628814858666e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:59:49Z,Atlanta Hawks
1243628800354721800,"The Hawks + State Farm are funding 4,000 weekly meals (prepared by two Atlanta restaurants that are now able to re-… https://t.co/IQAgGx8GN4",2020-03-27T19:59:46Z,Atlanta Hawks
1243628750807404500,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:59:34Z,Atlanta Hawks
1243628607777517600,RT @SteveKoonin: I am very proud to be a part of the Atlanta Hawks family. https://t.co/inPIawLzwu,2020-03-27T19:59:00Z,Atlanta Hawks
1243628276918243300,RT @SteveKoonin: I am very proud to be a part of the Atlanta Hawks family.,2020-03-27T19:57:41Z,Atlanta Hawks
1243628210488819700,RT @SteveKoonin: I am very proud to be a part of the Atlanta Hawks family.,2020-03-27T19:57:25Z,Atlanta Hawks
1243628063730122800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:56:50Z,Atlanta Hawks
1243628017865416700,RT @SteveKoonin: I am very proud to be a part of the Atlanta Hawks family.,2020-03-27T19:56:39Z,Atlanta Hawks
1243627788021661700,RT @SteveKoonin: I am very proud to be a part of the Atlanta Hawks family.,2020-03-27T19:55:44Z,Atlanta Hawks
1243627777691193300,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:55:42Z,Atlanta Hawks
1243627748192551e3,I am very proud to be a part of the Atlanta Hawks family. https://t.co/inPIawLzwu,2020-03-27T19:55:35Z,Atlanta Hawks
1243627658581282800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:55:13Z,Atlanta Hawks
1243627481149694e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:54:31Z,Atlanta Hawks
1243627134519849e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:53:09Z,Atlanta Hawks
124362702601737e4,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:52:43Z,Atlanta Hawks
1243626853480501200,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:52:01Z,Atlanta Hawks
1243626826842484700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:51:55Z,Atlanta Hawks
1243625827515891700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:47:57Z,Atlanta Hawks
1243625396580614100,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:46:14Z,Atlanta Hawks
1243625084293656600,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:45:00Z,Atlanta Hawks
1243625021903458300,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:44:45Z,Atlanta Hawks
1243625003544989700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:44:40Z,Atlanta Hawks
1243624883461984300,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:44:12Z,Atlanta Hawks
1243624744194277400,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:43:39Z,Atlanta Hawks
1243624655828721700,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:43:18Z,Atlanta Hawks
1243624571254845400,"RT @GSUSportAdmin: Introducing Sport Administration Advisory Board Member: Alicia McNease M.S. ‘12, Manager of Brand Communications for the…",2020-03-27T19:42:57Z,Atlanta Hawks
1243624568708903e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-27T19:42:57Z,Atlanta Hawks
